identifierHash,countryCode
9146019625322925e3,fr
-2559740591239691300,us
-3823615684881544e3,us
-6704602731887795e3,fr
4245582705948953600,us
8846550148697207e3,us
8629661313514527e3,it
7866128858112902e3,us
9043073799456613e3,it
3700326587399530500,fr
7991035683312056e3,gb
-2195034755919493600,be
2673725824419047400,fr
736928466544248e4,es
1833619587345880300,fr
-6084621010616246e3,es
2273362438888592400,fr
5766217104993677e3,it
1144963489749228900,us
-2598137597127145500,ro
-6045058351997102e3,ch
5394396568475014e3,de
-822549016159741e3,gb
3103863707127270400,dk
-6150374448568413e3,fr
-864797595022065400,fr
3.6405463659620803e+18,gb
9218552915765762e3,de
1129261349999379e3,gb
8693578823794113e3,cl
7559448950186895e3,gb
-5300433454808746e3,fr
2226761810461126700,gb
7429661009234095e3,fr
4238963014931426e3,us
8891524626732714e3,fr
-6704446360230279e3,us
-7511027928203949e3,fr
3448891507649229300,fr
7190037471058208e3,it
3188703942700625e3,it
6577021969719177e3,fr
-1652531909059755800,es
2083387863711497e3,kz
356094914369626050,au
-5469604651776948e3,us
-5112598501005506e3,us
3032568515942556700,es
5933785180477459e3,gb
-9128913633614021e3,it
4511509905249409e3,sk
4779206039249672e3,fr
332846684609787140,fr
-5935388837691464e3,de
-3535614395005719e3,it
-88739349488803e5,fr
-2283962698605013800,us
2557467906272373e3,it
-2493600171696956e3,de
5543574736605909e3,fr
4792409395331694e3,au
8681820788107562e3,gb
-8268976291804333e3,se
-5958280464685597e3,gb
-3012747007920746500,de
8276034337601995e3,be
6262398017331722e3,gb
-1401334722563296e3,us
-3607898922063347e3,us
4105639964006136300,fr
8860678267321302e3,fr
7730712535675816e3,be
1641014028150625300,fr
-2153011084368253200,us
-2130416478393436400,gb
-1381193354146960400,fr
2732603718915827700,fr
8869623965296607e3,us
2948522961761541600,us
-1621372864850919700,us
-6056659602657511e3,us
-5196957434230289e3,fr
-2569646749925796400,gr
-1589813624762040600,fr
-6120179895861042e3,fr
-1591985841599411200,se
-8767003558240779e3,es
-924096805901159600,us
3.1865165502363843e+18,it
7088837386486277e3,us
3585967061078380500,fr
6593666099151024e3,us
3.2177225630777917e+18,us
-6653652585579658e3,de
-5546058160747789e3,ca
4312695484709437400,fr
3641320117950233600,es
-7969436821729476e3,es
8685517225197454e3,ch
-5024307126677431e3,ca
2768316274103453e3,hu
-7351351871763068e3,mx
-1574089860748315100,es
-7069207428065298e3,fr
-4018342797433872400,nl
-8944718440985077e3,fr
4874843376940336e3,fr
-630707420787544800,fr
497844687209199e4,us
9199108289735179e3,us
8915089271002382e3,es
-3489926047156431e3,it
8908971261286126e3,fr
3608427047529689e3,hr
3833174175928167400,gb
-6120499221158969e3,gb
349810669519832450,au
9100234961217645e3,fr
1438751738621094700,es
567835048554350800,us
789413878613509e4,de
4937590096151091e3,ca
-4301038955116214e3,fr
1.6773461382648838e+17,us
-4697611555436317e3,fr
8939785168801554e3,us
-6149790275889675e3,fr
-77931320132323e5,us
-8506988924393308e3,us
5004575102623447e3,us
7209965447337173e3,fr
7513803684404041e3,de
7564430502598374e3,us
9168639801290662e3,se
5241543617895672e3,fr
-3955873758602035700,it
-1074823042367365100,us
613127198182949800,it
652986850379371800,fr
-3.6901533647691283e+17,fr
5092034462635184e3,fr
6731777314388027e3,gb
1458811595030312400,us
-928126438978387200,es
-319619217309345200,de
4684839726899045e3,de
4130467479771438600,gb
7795343424690276e3,us
5356136900168049e3,us
1759198741444170800,de
-5263389768198876e3,us
-9153055391473397e3,gb
-4559609518099105300,gb
3648821772331437600,it
-8179128050492199e3,ie
2518364232021602300,fr
-7753938674042503e3,us
-9082078994256239e3,fr
5128109374285762e3,us
-4071294972319718e3,us
-546182362175633e4,de
89281074471337650,fr
2003718420574319e3,gb
7422663291752946e3,fr
-8038996976500428e3,fr
-7571899460318331e3,fr
38207322595537656,be
-8291605599563348e3,gb
4683501000363096e3,fr
8963449304040798e3,fr
-1907780779600990500,fr
9181301605092439e3,de
3435707902429082600,es
-7662292469103514e3,de
-1199927225502433e3,it
-2252725132708479e3,tn
3918873482107806e3,fr
2814822573203175400,fr
-6946938808116754e3,gb
-1969308372736509700,us
-2523609747742025700,fr
6365407056195672e3,fr
-4609287683720442400,us
-336601690886021e4,ca
3563341609153808400,il
-304723159651995700,us
-8006273482779996e3,fr
1856845269108492800,fr
8646395695243708e3,fr
-5944393768736041e3,fr
8323306862789282e3,us
-2426336704479113e3,us
-9200129653314068e3,nl
-5059076375885316e3,de
8667872132945684e3,il
4789714885600184e3,es
183939531961210080,us
-8172897285239281e3,fr
6544575702349426e3,it
5784306215303146e3,gb
-8482860914480806e3,us
-6030889958492524e3,fr
-1497853000241113300,fr
-7114645067435004e3,it
2580528097243396600,se
6050425817183683e3,my
2255234394653578500,fr
-754160732543177500,gb
2453396682579986e3,it
-4023346513305111e3,us
8876150118121091e3,am
4955937266802003e3,fr
-4809569096066374e3,it
-7049214073201218e3,it
-6888062393088271e3,us
-6683108357354988e3,de
2742393603077860400,gb
4801487043502427e3,gb
-6796031893981542e3,fr
4116366583950403e3,fr
6793486767388113e3,us
-6924820096439904e3,se
-195083925213494180,us
2957154549086161400,es
4705844474229612e3,us
-7998102835049497e3,gb
-6944285927857211e3,us
-5608145616769978e3,gb
5650140389044845e3,gb
-8448761052648177e3,de
-697837107391819e4,es
-8738657337318972e3,de
1150317599412310900,fr
7007505295766994e3,fr
2330053477833038e3,fr
-5875842868748563e3,es
-2980029809789837300,fr
-699387671257164e4,gb
3092565155720030700,de
3431643063908884500,dk
-7531164646936283e3,fr
-2626398652102349e3,us
8064955627892849e3,se
2930471861884461e3,gb
-33594012253484012,it
-3221341596049587e3,gb
-2145440688405592600,fr
3200470895195804e3,gb
-1151051289796361600,fr
8895349696921465e3,sg
8879720697574278e3,fr
4875352136570676e3,fr
-2460702514185708500,gb
-1670842528662684e3,us
6937880864496324e3,fr
-5419681716097866e3,de
3037528752243414500,se
-8995524448599693e3,us
-1013657708619497100,fr
-8787523712690379e3,us
6461781806589055e3,nl
-6903692226461432e3,us
3801740204973366e3,gp
6430867105986986e3,es
725006001440092700,gb
-5032761515576278e3,fr
1625286976358465500,dk
-4280178139121703e3,us
5871021860139301e3,md
-8699276660475924e3,es
-9037561410473501e3,it
7131526806295306e3,fr
-599771265630470700,fr
-544331347561833860,fr
-431860803329827e4,ch
-1965953959743749600,us
61262988634567064,it
-6231188730145423e3,de
-2995729877493197300,us
7986113538919563e3,vn
-4702276527159901e3,fr
3601140384287630300,es
6905906752041994e3,gb
8966111964595056e3,fr
-8258894083851287e3,us
2416943912706773500,es
1666586597662024200,es
-907599967808108e4,fr
322307504725781e4,us
7517021160814611e3,us
518702230801224e4,it
2584913532979225e3,fr
642369169242106100,nl
5226323924420665e3,es
868998627468638e4,nl
-242979945386604e4,us
4661038708950544e3,fr
-8741659041993273e3,tn
4761648757697074e3,fr
47498199508093770,es
-5238670663149145e3,fr
-4571893585419384300,es
-3732665385984347e3,fr
-6216620074371513e3,us
2269233379569515e3,fr
3422605382588004e3,fr
2933129577008506e3,fr
8367645831037936e3,us
-2675059111380632e3,us
7951433821823234e3,fr
-2028318856744031e3,hk
-1878671509782828500,fr
-677202187080980900,fr
-1073856441243226900,ro
7553016222315268e3,gb
-4484640002533684e3,fr
6446303402132994e3,gb
-2691495278756908e3,it
6278564940877326e3,fr
-3333904293625403400,fr
440007116753388300,fr
7445088070203725e3,us
3714652955117508600,dk
-3955420838570273e3,fr
449359026639036900,fr
2935007996433359400,ae
7911601624979042e3,fr
2686064674702588400,se
-3276504781138014e3,us
1310549718808889900,us
413789085267111e4,dk
-4699918388260387e3,es
-4337015616144817e3,fr
-7358158394005392e3,us
7561721907164332e3,it
-521796174095199e4,us
-6450710373592046e3,dk
-3583145919720726500,us
2291702899106941e3,ch
4706607774445713e3,gb
-8675604715104691e3,us
8904746420998278e3,no
-7284082956309039e3,es
3227839191291135e3,fr
-8752576096033083e3,fr
-631191049153854e4,fr
-707399297173474700,be
-900795811817644e3,us
2694736622777980400,fr
7065984110390919e3,de
3780835920748482e3,fr
387822970745361e4,sk
5346142978795991e3,it
-6098866227375528e3,fr
8832143702021251e3,de
896806575758856e4,es
2003531146607230700,fr
6792943340711774e3,fr
-573232324693296e4,it
-8330104290935575e3,gb
5038077799606611e3,us
9149788354793777e3,us
629173742094356e4,dk
4747167999723823e3,us
-1040423329212165200,it
-1482533491385662500,it
-6901901957654107e3,fr
-442101841718733900,ge
-2288509121002085400,fr
4692882620658165e3,gb
8204651445076892e3,fr
904828030004593e4,gb
-6031666358800114e3,fr
-1010012190483916500,de
-6940728881602262e3,fr
799061051798892700,es
-1435606279258899e3,gb
5711259935653098e3,it
8208209720585028e3,us
7648563411393127e3,us
4117733139343547400,fr
1515056550895706600,us
-1666266520937578e3,fi
-1489250327724418e3,it
-8245471770603426e3,gb
-3067578753652843e3,gb
95239132703915100,be
-7253584858835071e3,fr
1527224122975145200,fr
-3673393690560889e3,fr
846941302504457900,at
-522105626776972350,ch
-2309873904414743600,gb
8827896244068716e3,it
-1104848200277064400,ua
5079532382970858e3,se
685026737683364200,fr
6524816569252548e3,fr
-8456636338711461e3,it
253668316464976100,it
4672694465883423e3,de
1024624309180267e3,at
1721529708530093e3,fr
1945292596741668400,fr
6188184746296298e3,es
7711546745356921e3,es
6616259106069164e3,es
-3220258630874638300,de
7397429157341794e3,fr
5979197058621942e3,de
-2112209705407757800,us
4049753355145118e3,fr
8046866143982829e3,gb
8545208007161973e3,es
-3672998328776171500,es
616395725352812e4,fr
-3611836169213094400,ie
-7327484385549671e3,es
2089504533901908200,fr
783484259036141e4,mx
3757278359430603e3,us
729139746711616100,se
-4739149037931672e3,au
1263036802602004500,us
7525799401737949e3,us
-447338597726615e4,es
-1270532776656588800,us
-6152268834365368e3,gb
7746040658788317e3,fr
-6211399589683184e3,gb
310987964261737e4,fr
-7426985815852463e3,gb
-5784204344136283e3,fr
-522346504159295600,se
7098331529017725e3,it
2.8840842506331197e+18,de
8454486242893091e3,us
-5391281755316933e3,it
5339089666351617e3,gb
-1339710286503764700,fr
-7808493313097855e3,fr
6846856844306955e3,it
3123944790745856e3,us
1920780346001092600,es
7594774773258959e3,pt
1015178551326586100,fr
5510721321161291e3,fr
-8963849438144595e3,us
6412297233084559e3,us
8063316453295766e3,fr
-9094675761675119e3,fr
-3544139726852799500,gb
9123999897511913e3,fr
-665271135375219800,fr
836862751433684e4,it
-1647339627628334600,fr
2471342191914978300,fr
-145029452692849e4,at
1601280412889679e3,it
1415460000223408400,fr
-235214078097915400,fr
-4301438159403801e3,fr
-9005442512680602e3,de
-577720181248397e3,fr
5545266813553109e3,us
-8426511583874505e3,fr
-1720067614965853200,fr
7724953286336766e3,fr
-8454821034720674e3,de
-5513910246094119e3,it
-788836444345292e4,fi
6203453900784446e3,at
-2978681078741585e3,fr
-1883722076794693600,fr
533111317190384300,gb
5113237091217166e3,at
7134829938104992e3,fr
4194280759854894600,es
-4896239093365984e3,dk
-4184337796088542e3,se
-3796059986469757400,fr
587134585927790100,de
-6099466794794545e3,fr
-507244040965068e4,de
-6705932985409755e3,ch
-1256754755804477e3,fr
3283307146403071500,us
-5922870651050447e3,fr
-5288972958163806e3,es
-831896812265792e4,gb
-3719308082193966600,it
5341522232962707e3,us
-5114252370087459e3,no
-4233568144560665e3,au
8599080245472267e3,es
1121447930276921300,es
7453352258857789e3,fr
-6877054238152734e3,us
-6416247946621531e3,ro
7640381861935309e3,it
3056215788064215e3,it
-6035153564267481e3,nl
4340322351020866600,ma
-2295576662800593700,gb
4908970866674622e3,us
-1432766094960905200,nl
5811982993212257e3,us
-1520147487903567600,fr
8421864865409296e3,de
5885803106377243e3,fr
8174732599460217e3,us
3474479091937878500,de
8956313549817291e3,it
918649346961714600,fr
260851701011558080,fr
8161218732269418e3,es
-1861262612350212e3,us
-3877150765205881e3,fr
-8967236035444097e3,de
-3109568954064452600,es
-4600971621560396e3,it
-6741294061094237e3,it
-91668865344883e4,us
-2826267244877325300,us
1860036540114756e3,fr
3273944958063897600,es
8.7436165023245594e+17,us
33637353683859424,es
7551641465374853e3,us
-7048878330974747e3,us
3162929968077120500,fr
727285249412595e3,gb
2524206108537365e3,gr
-3421161596418490400,gb
-9094882916169186e3,ch
-849091278940519600,es
6366112604280631e3,ca
7423517715523389e3,it
7997333132555362e3,fr
-48149357014667e4,be
-3532457150740099e3,it
2465895346346096600,us
-384638975097026200,us
6983433573800682e3,ru
6468448054590362e3,us
7244694412470442e3,fr
8499541496625018e3,gb
1928300289553763300,fr
4149228681686462500,rs
8911145411610532e3,fr
-6352755861082331e3,co
-3752608915614622700,fr
5328441613996287e3,fr
-2610274493936902e3,us
3968735821400716300,es
1672338834087426800,gb
919995464457275e4,gb
7966236567204901e3,gb
-371427490065753e4,fi
9112079127079944e3,it
-811638421655172600,gb
-6559177839368357e3,it
5793161589845445e3,gb
-2064044776392407600,ie
413411787514129e4,se
-8462480367701792e3,it
-5809598038068132e3,au
7499750684239713e3,it
-3245824844995101700,fr
-5546477582864741e3,gb
-1281161282484397600,it
-7801511348206553e3,ph
8066840115614493e3,es
-2129529661481275e3,fr
508411773190594750,it
3725106831587369e3,gb
-303641634188273150,fr
-6655824813379916e3,at
-5524337421401683e3,al
5649591799552995e3,fr
-1571071123456672300,fr
7347433078928607e3,fr
-2484819423472176e3,es
8254974626589106e3,ch
6939278714467955e3,fr
574526519965171260,se
5079098321223386e3,dk
-758949017732401e4,es
5068225906911525e3,fr
-7827691530844861e3,fr
3249098142147036e3,au
3374807144935914500,it
-2087878443913899300,de
-9002738126375295e3,be
-4448571170336388600,it
-2559637550982457e3,fr
-1425578354522870800,fr
-637438567721583600,de
-8974059556532824e3,it
-6231360020719843e3,fr
810101619011187600,gb
-689527350689027e4,fr
-6817122211172118e3,es
6691311426991225e3,es
-8298444036624775e3,gb
2204403352679053300,de
-1323696751985740500,fr
-6948425935768609e3,gb
-1580613295666598700,fr
-5288010797295019e3,fr
288229698807574e4,gb
5830359633339242e3,gb
1291299331263572e3,be
3528004925637988400,us
-2405268033004286500,nz
9156300125870136e3,be
-1530530327930203e3,de
636550161485959e4,au
5581647983936745e3,it
326130809689412860,gb
-914134362414952e4,fr
-222378896445890180,us
3256206335979802600,ch
-8513956059537082e3,fr
-44329313472330630,us
-319780621099828e4,ma
-869310629253006800,gb
-73701112326941260,es
-7064729156324223e3,us
4489952256137508400,fr
-1253735570496609500,it
5.4566617090388877e+17,gb
-4938137323537577e3,fr
-562821494572567e4,us
437545269338785150,us
-4156069309788036e3,fr
1121395127691655800,gb
-4457264180361042400,es
2040491627226189300,us
2498962823920706e3,gb
2880152752860514300,fi
8595051232765823e3,us
-5250665340939939e3,de
4279175710761758e3,dk
632316592897465600,us
7218071653980917e3,es
8939766879758306e3,fr
-41434743429164360,nl
-6518490064701746e3,au
-421316172901450050,fr
4036106400000248300,fr
-3585518440572396e3,es
-233616949824054270,fr
2092112139920627e3,co
8812922057092684e3,fr
-775883991617954e4,dk
-4280124562961874e3,fr
-2217891129515694600,us
6932827357688539e3,fr
4862871950371457e3,be
-1968706009613125600,fr
-25697646394968924,fr
3531528559026211300,de
-5812745014229443e3,us
-4048951241776515e3,es
6588407714500883e3,au
9193900775992055e3,it
2231517305984422100,us
-70006373732838e5,es
73617813139463070,fr
-2944509902060016e3,fr
-4565899432210006e3,it
1241043661153421600,at
-2960523180176745e3,us
2779713537862479400,nl
-2294196104544672300,gb
-3926881632482211300,fr
3299495894543207e3,us
9166788436283455e3,be
-471748805953191e4,fr
-6484143526819015e3,es
3053998168730956e3,es
-1590475814356905e3,fr
3892092442323750400,us
2985419245671747e3,es
817941402604034e4,de
-4116387365190684700,fr
-474204231403826500,gb
616703267519452300,de
3301491079813498400,us
5265303271002607e3,it
-6109855988775979e3,us
1401544363026305e3,nl
-673023605386639900,gb
4127342391657715700,fr
6380986147251977e3,us
-8635954010100366e3,be
4910389172763271e3,us
3964500030553677e3,gb
692865902203891800,it
-5780470010161865e3,om
5811157830036358e3,ca
-246507454963647170,es
-1832426512533743600,it
6707169849168513e3,de
-491830654822574100,fr
-1353704253504363e3,de
5483600126828381e3,it
-1391761086850828e3,de
-127454903148297060,es
-3314313120927186e3,fr
7710139577550221e3,gb
8043150953052215e3,us
9132569039424354e3,fr
-3982118959939987500,ro
8156476174530903e3,fr
984964182329506e3,fr
-4245845017454504400,fr
-1532929258464799700,es
3953663702391334e3,de
6109337719336873e3,us
-8087826633421681e3,dz
-5538423635580173e3,fr
-7218188515907971e3,us
770976204413309300,gb
876017993767142e4,fr
-8801102589338745e3,gb
-8331999321483506e3,fr
-2255497907937971700,fr
552829000926038e4,us
3077958196255844400,us
-7767055671644281e3,fr
6556288768015876e3,us
-6612236920003023e3,us
4637688420921874e3,fr
5061209034501454e3,us
-4468069251058414600,es
-616999019151105e4,it
-3515710703532253e3,gb
-3130519233861516300,it
-5649576684930476e3,gb
6757152121587413e3,fr
-8582308679554289e3,fr
-984155418325798800,us
-15347373468497924,fr
4349392364286668e3,gb
-6478754149365826e3,us
-8194854879370098e3,es
-1137578790400352300,gb
1380839442967127300,es
226610124417115360,fr
-3555958859357731300,fr
-1885433606161718800,us
4920320244978393e3,es
2281430610958417700,us
7072269685117137e3,us
3983940625115455500,ma
4552855340687241700,fr
-669375685342387e3,au
-3632677823990991400,ca
-2023989731605241300,us
-776680812984084e4,us
627074057000654700,it
-469983974334982e4,fr
8067700727930307e3,de
5265246183263611e3,us
-8069629505979711e3,fr
4014235095483443e3,fr
1581417672836338700,sa
-6417985607113943e3,us
38999857467095330,us
-8088012847512239e3,es
5044978262606337e3,gb
-3815887989622032e3,gb
3827558062155863600,fr
6875520257306591e3,au
