identifierHash,gender,language,seniority,hasAnyApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniorityAsMonths,seniorityAsYears,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought
2357939604182254e3,F,fr,2858,TRUE,TRUE,TRUE,12,95.27,7.94,3,8,104,0,0,0,4,0
5925229372244275e3,M,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
55889014269352e5,F,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
8169567494317355e3,F,fr,2858,TRUE,TRUE,TRUE,382,95.27,7.94,3,8,0,0,0,0,0,0
-850915657654073100,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-1665032075090270700,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-3316142800040775e3,F,en,2858,TRUE,TRUE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-5644021251490086e3,F,fr,2858,TRUE,TRUE,TRUE,259,95.27,7.94,3,8,0,0,0,0,0,0
8204018526853698e3,F,it,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-489295250142518e4,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-4.4472496665880637e+18,F,it,2858,TRUE,TRUE,TRUE,697,95.27,7.94,3,8,8,0,0,0,0,0
4172392009976675300,M,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
7600709598986669e3,M,en,2858,TRUE,TRUE,TRUE,684,95.27,7.94,3,8,0,0,0,0,0,0
-1656679095445192700,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-435032662038872e4,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-4329944105143703600,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
632311092887118e4,F,it,2858,TRUE,TRUE,TRUE,696,95.27,7.94,3,8,0,0,0,0,0,0
572103409152322e4,F,en,2858,FALSE,FALSE,TRUE,13,95.27,7.94,3,8,0,0,0,0,45,2
845482894503376e4,F,en,2858,TRUE,TRUE,TRUE,321,95.27,7.94,3,8,2,0,0,0,0,1
9167679645980723e3,F,de,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-6057458034879811e3,F,en,2858,FALSE,FALSE,TRUE,694,95.27,7.94,3,8,0,0,0,0,0,0
803464276252633e4,M,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-3975843407750359600,F,en,2858,TRUE,TRUE,TRUE,162,95.27,7.94,3,8,14,0,0,0,1,0
6677476354008936e3,F,es,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-3995391535649311e3,F,it,2858,TRUE,TRUE,TRUE,657,95.27,7.94,3,8,0,0,0,0,0,0
-642365591588804200,M,it,2858,FALSE,FALSE,TRUE,694,95.27,7.94,3,8,0,0,0,0,0,0
4583801694448083e3,F,en,2858,FALSE,FALSE,TRUE,66,95.27,7.94,3,8,3,0,0,0,0,0
-7756924507748045e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-2549451307517336600,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-2912539090389363700,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
9013986016719503e3,F,en,2858,TRUE,TRUE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
3640038462157191700,F,en,2858,TRUE,TRUE,TRUE,693,95.27,7.94,3,8,1,0,0,0,0,0
-1194247859577015600,M,it,2858,TRUE,TRUE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
7789641593532671e3,F,en,2858,FALSE,FALSE,TRUE,336,95.27,7.94,3,8,0,0,0,0,0,0
3418811749127032300,M,de,2858,TRUE,TRUE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
8070824213203976e3,F,de,2858,TRUE,TRUE,TRUE,695,95.27,7.94,3,8,10,0,0,0,0,0
-124388549027846420,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
1503450841926883600,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
1782626636938643e3,M,fr,2858,TRUE,TRUE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-2430757814940259e3,F,fr,2858,TRUE,TRUE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-5918035147355403e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-2925942536719394e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
7181388157340487e3,F,es,2858,FALSE,FALSE,TRUE,479,95.27,7.94,3,8,0,0,0,0,0,0
-6334132859157315e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
218553557095862340,F,en,2858,FALSE,FALSE,TRUE,308,95.27,7.94,3,8,0,0,0,0,0,0
2382947919717583400,F,fr,2858,TRUE,TRUE,TRUE,319,95.27,7.94,3,8,3,0,0,0,0,0
3002560457455518700,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
4072742905443599400,F,fr,2858,FALSE,FALSE,TRUE,661,95.27,7.94,3,8,0,0,0,0,0,0
2784095009999908e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-2735475746040424e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-562612922171303e4,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
7430621951173798e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-7.8525483894947205e+18,M,en,2858,TRUE,TRUE,TRUE,390,95.27,7.94,3,8,0,0,0,0,0,0
8459456217034832e3,F,es,2858,FALSE,FALSE,TRUE,693,95.27,7.94,3,8,0,0,0,0,0,0
8191538421913191e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
3120693641617847300,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
8383043563807777e3,F,it,2858,FALSE,FALSE,TRUE,653,95.27,7.94,3,8,0,0,0,0,0,0
-7581633348108753e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
73377819647977008,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-658898997632555e4,F,fr,2858,FALSE,FALSE,TRUE,586,95.27,7.94,3,8,0,0,0,0,0,0
2248918918017939e3,F,it,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
5531936550482192e3,M,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-4401642247240657400,F,es,2858,TRUE,FALSE,TRUE,696,95.27,7.94,3,8,0,0,0,0,0,0
4086040388716342e3,M,fr,2858,TRUE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
7280875166373382e3,F,de,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-9140410086850999e3,F,fr,2858,FALSE,FALSE,FALSE,12,95.27,7.94,3,8,11,1,0,0,1,0
-3601478328200831e3,F,es,2858,TRUE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
1799911628385176300,F,es,2858,TRUE,TRUE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
6569921093862237e3,M,fr,2858,FALSE,FALSE,TRUE,591,95.27,7.94,3,8,0,0,0,0,0,0
6412959947877632e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
2718534426136173e3,F,fr,2858,FALSE,FALSE,TRUE,21,95.27,7.94,3,8,9,0,0,0,12,0
2627167360447567e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-4345163225643858e3,F,en,2858,FALSE,FALSE,TRUE,36,95.27,7.94,3,8,0,0,0,0,0,0
2252780037401308200,F,en,2858,FALSE,FALSE,TRUE,577,95.27,7.94,3,8,0,0,0,0,0,0
-7500827319805497e3,F,en,2858,FALSE,FALSE,TRUE,167,95.27,7.94,3,9,1,0,0,0,22,1
3630736794985729e3,F,es,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
314391988642282600,F,en,2858,FALSE,FALSE,TRUE,681,95.27,7.94,3,8,0,0,0,0,0,0
4967054438535833e3,F,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-7028066101936892e3,F,en,2858,TRUE,TRUE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-1018144901565613300,F,en,2858,TRUE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-7132026572992298e3,F,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-5119598232254275e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-5309100939901967e3,M,de,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
3.5744760477593357e+17,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-4847901454583428e3,F,it,2858,TRUE,FALSE,TRUE,647,95.27,7.94,3,8,0,0,0,0,0,0
-2649626119890973e3,F,es,2858,TRUE,FALSE,TRUE,627,95.27,7.94,3,8,0,0,0,0,0,0
-4879173820719745e3,F,en,2858,TRUE,TRUE,TRUE,692,95.27,7.94,3,8,0,0,0,0,0,0
2915925744330124300,F,en,2858,TRUE,TRUE,TRUE,49,95.27,7.94,3,8,10,0,0,0,0,0
4903732589870623e3,F,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
3113431572755112400,F,fr,2858,FALSE,FALSE,TRUE,422,95.27,7.94,3,8,0,0,0,0,0,0
-4444727414199686e3,F,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
6971568105073885e3,F,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-5522137167473231e3,M,es,2858,TRUE,FALSE,TRUE,689,95.27,7.94,3,8,0,0,0,0,0,0
2070846005091397400,F,en,2858,FALSE,FALSE,TRUE,678,95.27,7.94,3,8,0,0,0,0,0,1
-5119805042889269e3,F,en,2858,FALSE,FALSE,TRUE,696,95.27,7.94,3,8,0,0,0,0,0,0
-1706914727334877200,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
2579508421568094e3,F,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
2387344728418043400,M,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-5711060054026255e3,M,en,2858,TRUE,TRUE,TRUE,62,95.27,7.94,3,8,12,0,0,0,0,0
2016096877927659800,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
78765129841153360,F,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
4767573397232901e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,1,0,0,0,0,0
1618046094685355300,F,fr,2858,TRUE,TRUE,TRUE,255,95.27,7.94,3,8,0,0,0,0,0,0
-6826853799664208e3,F,en,2858,FALSE,FALSE,TRUE,574,95.27,7.94,3,8,0,0,0,0,0,0
7505032008687272e3,M,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-415814207315243200,F,es,2858,TRUE,TRUE,TRUE,686,95.27,7.94,3,8,0,0,0,0,0,0
-4459786423298544600,F,fr,2858,TRUE,TRUE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-8339259363719561e3,F,en,2858,TRUE,TRUE,TRUE,611,95.27,7.94,3,8,2,0,0,0,0,0
4386625730678416400,F,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-2595308568347459600,F,en,2858,FALSE,FALSE,TRUE,248,95.27,7.94,3,8,2,0,0,0,5,0
-8290462234235875e3,F,fr,2858,TRUE,TRUE,TRUE,262,95.27,7.94,3,8,8,0,0,0,0,0
2537487141611631600,F,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
2024493235077389e3,M,fr,2858,FALSE,FALSE,TRUE,395,95.27,7.94,3,8,0,0,0,0,0,0
8021770723174174e3,F,en,2858,FALSE,FALSE,TRUE,439,95.27,7.94,3,8,2,0,0,0,0,0
-7825567363586023e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
629848151337940100,M,it,2858,FALSE,FALSE,TRUE,225,95.27,7.94,3,8,0,0,0,0,0,0
3438831451595259e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-6305704361242954e3,M,en,2858,FALSE,FALSE,TRUE,526,95.27,7.94,3,8,0,0,0,0,0,0
667731601742860700,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-4509582459779774e3,F,es,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-5833430327845583e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
3875546913278883300,M,en,2858,TRUE,TRUE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-4830296325378415e3,F,fr,2858,TRUE,TRUE,TRUE,596,95.27,7.94,3,8,0,0,0,0,0,0
1973319749909914e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,1,0,0,0,0,0
3022391591262489e3,F,es,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-663735440824168e4,M,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
4460633317340718600,F,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-3570971717327721500,M,fr,2858,TRUE,TRUE,TRUE,694,95.27,7.94,3,8,0,0,0,0,0,0
-5932787224271112e3,F,it,2858,TRUE,TRUE,TRUE,693,95.27,7.94,3,8,0,0,0,0,0,0
-6568392282906356e3,M,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
9007962290073469e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
3891378283493279e3,F,it,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-2258578788452503600,M,it,2858,TRUE,TRUE,TRUE,526,95.27,7.94,3,8,0,0,0,0,0,0
-2865545264449819e3,F,de,2858,FALSE,FALSE,TRUE,278,95.27,7.94,3,8,0,0,0,0,0,0
-9106966135188341e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
7137422423261706e3,M,en,2858,TRUE,TRUE,TRUE,177,95.27,7.94,3,8,0,0,0,0,0,0
6790326865177686e3,F,es,2858,TRUE,TRUE,TRUE,696,95.27,7.94,3,8,0,0,0,0,0,0
-6135595470953495e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
2990302210086310400,F,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
184037344928986400,F,en,2858,TRUE,TRUE,TRUE,640,95.27,7.94,3,8,0,0,0,0,0,0
8655895659740867e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
1429700469610688500,F,en,2858,FALSE,FALSE,TRUE,450,95.27,7.94,3,8,0,0,0,0,0,0
-5683195258486049e3,F,en,2858,TRUE,TRUE,TRUE,32,95.27,7.94,3,8,11,0,0,0,38,0
6186113245888942e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
4357069008037030400,F,en,2858,FALSE,FALSE,TRUE,672,95.27,7.94,3,8,0,0,0,0,0,0
7631174108144058e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
7867246471348423e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-5467159606446121e3,F,es,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-5673807760434897e3,M,es,2858,FALSE,FALSE,TRUE,663,95.27,7.94,3,8,0,0,0,0,0,0
5909815307246594e3,F,en,2858,TRUE,FALSE,TRUE,660,95.27,7.94,3,8,0,0,0,0,0,0
-1428360307194095e3,F,fr,2858,TRUE,FALSE,TRUE,219,95.27,7.94,3,8,0,0,0,0,0,0
-7791572769198486e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-3076630304886148e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-6285018813705702e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-7716308256544862e3,M,en,2858,TRUE,TRUE,TRUE,676,95.27,7.94,3,8,0,0,0,0,0,0
-2513611189582583e3,M,fr,2858,TRUE,TRUE,TRUE,132,95.27,7.94,3,10,7,1,0,0,2,2
-2187283643476895700,M,es,2858,FALSE,FALSE,TRUE,598,95.27,7.94,3,8,0,0,0,0,0,0
-2563602473489133600,F,en,2858,FALSE,FALSE,TRUE,326,95.27,7.94,3,8,0,0,0,0,0,0
5651275828944769e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-5135406319469847e3,F,fr,2858,FALSE,FALSE,TRUE,15,95.27,7.94,3,8,8,0,0,0,10,4
2793587601148521500,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
6955640875570895e3,F,es,2858,FALSE,FALSE,TRUE,536,95.27,7.94,3,8,0,0,0,0,0,0
89164048765659e4,M,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-8405433374336774e3,F,es,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
6354331771114587e3,F,en,2858,FALSE,FALSE,TRUE,184,95.27,7.94,3,8,0,0,0,0,0,0
2679076824218326500,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
1425251800392970800,F,en,2858,FALSE,FALSE,TRUE,592,95.27,7.94,3,8,0,0,0,0,2,0
-6393013502907554e3,F,en,2858,FALSE,FALSE,FALSE,457,95.27,7.94,3,8,0,0,0,0,0,0
-1596544767163558e3,F,it,2858,TRUE,TRUE,TRUE,641,95.27,7.94,3,8,0,0,0,0,0,0
8624284584093972e3,M,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-7429614494310797e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
8176088139667242e3,F,en,2858,FALSE,FALSE,TRUE,194,95.27,7.94,3,8,2,0,0,0,1,0
-7763734379486652e3,F,fr,2858,FALSE,FALSE,TRUE,19,95.27,7.94,3,8,0,0,0,0,0,0
-8090113846593762e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
6285773189310837e3,F,en,2858,TRUE,TRUE,TRUE,501,95.27,7.94,3,8,1,0,0,0,0,0
-5656468113731271e3,M,en,2858,TRUE,FALSE,TRUE,660,95.27,7.94,3,8,0,0,0,0,0,0
-2.6298957435321283e+18,F,en,2858,FALSE,FALSE,TRUE,498,95.27,7.94,3,8,59,0,0,0,1,0
728022032802095e4,F,en,2858,FALSE,FALSE,TRUE,200,95.27,7.94,3,4,2,0,0,0,0,0
-8032225321036061e3,F,en,2858,FALSE,FALSE,TRUE,646,95.27,7.94,3,8,2,0,0,0,0,0
5769082334059665e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-7237193831917252e3,F,en,2858,TRUE,TRUE,TRUE,526,95.27,7.94,3,8,0,0,0,0,0,0
-2189683062477152e3,M,en,2858,TRUE,FALSE,TRUE,695,95.27,7.94,3,8,0,0,0,0,1,0
6112759107089311e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-9181810729548782e3,M,en,2858,FALSE,FALSE,TRUE,13,95.27,7.94,3,8,5,0,0,0,2,2
3.7442566291430717e+18,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-6041143042827301e3,F,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,9,0,0,0,0,0,0
1252447989581495800,F,en,2858,FALSE,FALSE,TRUE,691,95.27,7.94,3,8,0,0,0,0,1,0
5270998371738714e3,M,it,2858,TRUE,TRUE,TRUE,662,95.27,7.94,3,8,0,0,0,0,0,0
-232347263681541440,F,en,2858,TRUE,TRUE,TRUE,579,95.27,7.94,3,8,0,0,0,0,0,0
-8618294721085977e3,M,it,2858,FALSE,FALSE,TRUE,11,95.27,7.94,3,9,48,0,0,0,0,2
-1857724562874115e3,F,en,2858,FALSE,FALSE,TRUE,93,95.27,7.94,3,9,6,0,0,0,21,0
4294033521525634e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-7868951114494609e3,M,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-8611275917619915e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-7904617996676121e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-8179940837381923e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-748432768489965400,M,es,2858,TRUE,TRUE,TRUE,679,95.27,7.94,3,8,0,0,0,0,0,0
353977458586612740,M,en,2858,TRUE,TRUE,TRUE,449,95.27,7.94,3,8,0,0,0,0,0,0
2711740657193875500,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-512043256513035460,F,en,2858,TRUE,TRUE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
4838248068424726e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-4991467600219293e3,M,es,2858,TRUE,TRUE,TRUE,409,95.27,7.94,3,8,0,0,0,0,0,0
-5436217442263246e3,M,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-6459290814990195e3,F,es,2858,TRUE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
3918769739640404500,M,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
3011730880751798300,M,fr,2858,FALSE,FALSE,TRUE,339,95.27,7.94,3,8,0,0,0,0,1,0
-1734349682818459e3,M,en,2858,TRUE,TRUE,TRUE,12,95.27,7.94,3,7,0,0,0,0,0,0
-4765248493097998e3,M,de,2858,TRUE,TRUE,TRUE,275,95.27,7.94,3,8,0,0,0,0,0,0
-2883025707966357e3,M,en,2858,TRUE,TRUE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-3250650532692532e3,M,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-545264603131899e4,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-5650147681192354e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,17,0
6771578948352654e3,F,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
559881876481079300,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-5773493022924266e3,F,en,2858,FALSE,FALSE,TRUE,661,95.27,7.94,3,8,0,0,0,0,0,0
-842076082449681e4,F,en,2858,FALSE,FALSE,TRUE,695,95.27,7.94,3,8,0,0,0,0,0,1
5620110487363811e3,F,fr,2858,FALSE,FALSE,TRUE,159,95.27,7.94,3,8,0,0,0,0,1,0
7369293350958233e3,M,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-7016482909604381e3,F,en,2858,FALSE,FALSE,TRUE,620,95.27,7.94,3,8,0,0,0,0,0,0
8512750190206816e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-1475301015027737e3,F,fr,2858,TRUE,TRUE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
9028347770430079e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-337743541398904450,M,en,2858,TRUE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-2605444831673068e3,M,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
59590433020159e5,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-8682127538679653e3,F,it,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
664562646349869300,F,es,2858,FALSE,FALSE,TRUE,11,95.27,7.94,3,8,11,0,0,0,0,0
-1068699156470787300,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-9042895430396027e3,M,en,2858,TRUE,TRUE,TRUE,464,95.27,7.94,3,8,0,0,0,0,0,0
3616471096168555500,M,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
6577418565014094e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
7643541291393694e3,F,fr,2858,TRUE,TRUE,TRUE,686,95.27,7.94,3,8,0,0,0,0,0,1
722458847318509e4,M,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
7281792267608843e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-4446349850841697e3,M,fr,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-4741916916059453e3,F,it,2858,TRUE,FALSE,TRUE,696,95.27,7.94,3,9,2,0,0,0,16,0
6312112026367955e3,F,en,2858,TRUE,TRUE,TRUE,656,95.27,7.94,3,8,0,0,0,0,0,0
1838845602140762600,F,en,2858,FALSE,FALSE,TRUE,412,95.27,7.94,3,8,0,0,0,0,0,0
3352467420054950400,F,en,2858,FALSE,FALSE,TRUE,114,95.27,7.94,3,8,3,0,0,0,3,1
-3381102390655322e3,F,en,2858,FALSE,FALSE,TRUE,697,95.27,7.94,3,8,0,0,0,0,0,0
-1403129423717052700,M,en,2858,TRUE,FALSE,TRUE,694,95.27,7.94,3,8,1,0,0,0,0,0
-2004272569903919400,F,fr,2858,TRUE,TRUE,TRUE,610,95.27,7.94,3,8,3,0,0,0,0,0
